B1,B2,B3,B4,B5,B6,B7,Y
-0.664116297,-0.631406761,-0.51819407,-0.501112685,-0.221484835,-0.110334234,-0.193972049,1
-0.713083397,-0.699745547,-0.592318059,-0.578393688,-0.198536253,-0.187880714,-0.285233204,1
-0.736801836,-0.735368957,-0.608490566,-0.58810439,-0.226198598,-0.203029821,-0.309142953,1
-0.673297628,-0.654671029,-0.572102426,-0.556544609,-0.21615084,-0.17739287,-0.257282371,1
-0.501912777,-0.500545256,-0.468328841,-0.461460651,-0.281771382,-0.143174956,-0.193130157,1
-0.556235654,-0.538349691,-0.495956873,-0.477645155,-0.257458289,-0.158218126,-0.233709379,1
-0.539403213,-0.535441658,-0.508086253,-0.493020433,-0.26155182,-0.173473171,-0.245327496,1
-0.490436113,-0.501272265,-0.473045822,-0.507181873,-0.235750171,-0.206631707,-0.287758882,1
-0.838561591,-0.827699019,-0.624663073,-0.725268056,0.165788005,-0.146035277,-0.36622327,1
-0.812547819,-0.811704835,-0.598382749,-0.679546834,0.150902438,-0.134382118,-0.352752989,1
-0.509563887,-0.51217739,-0.485175202,-0.466316002,-0.29975811,-0.141585889,-0.198855026,1
-0.491201224,-0.483824064,-0.483827493,-0.426259357,-0.279662594,-0.075480693,-0.13941741,1
-0.858454476,-0.846601236,-0.698787062,-0.765324702,0.159213546,-0.188304465,-0.426502778,1
-0.821729151,-0.821155943,-0.636118598,-0.705037427,0.148297463,-0.13332274,-0.35376326,1
-0.489671002,-0.489640131,-0.447439353,-0.467934453,-0.247286485,-0.164256581,-0.241791547,1
-0.482019893,-0.45910578,-0.478436658,-0.432733158,-0.274452645,-0.14539965,-0.216029635,1
-0.439938791,-0.440930571,-0.42115903,-0.398341088,-0.259691124,-0.144340272,-0.20979963,1
-0.410864575,-0.407488186,-0.41509434,-0.400364151,-0.262172052,-0.096668256,-0.162485267,1
-0.446059679,-0.450381679,-0.440700809,-0.452154562,-0.26949079,-0.12262302,-0.189594208,1
-0.842387146,-0.829880044,-0.634097035,-0.6977544,0.159957824,-0.187562901,-0.389796262,1
-0.876817138,-0.866230462,-0.647574124,-0.756423225,0.163927309,-0.175168176,-0.406970871,1
-0.840856924,-0.82260996,-0.646226415,-0.707869715,0.081808596,-0.155039992,-0.375652467,1
-0.846977812,-0.828426027,-0.679245283,-0.747926361,0.086398313,-0.170083161,-0.393332211,1
-0.514154552,-0.519447474,-0.495956873,-0.495852721,-0.265397259,-0.171672228,-0.248863445,1
-0.485080337,-0.469283897,-0.412398922,-0.458628363,-0.210444706,-0.174320674,-0.260649941,1
-0.459066565,-0.464194838,-0.41509434,-0.454582238,-0.245425789,-0.183749139,-0.265027782,1
-0.371843917,-0.378407852,-0.373989218,-0.387416549,-0.239595609,-0.159383442,-0.239602627,1
-0.32517215,-0.364594693,-0.336253369,-0.386607323,-0.207715686,-0.147306531,-0.235561542,1
-0.32517215,-0.320974191,-0.336927224,-0.385798098,-0.225702413,-0.122517082,-0.197676376,1
-0.3496557,-0.37477281,-0.380053908,-0.42059478,-0.256838057,-0.114253933,-0.177639333,1
-0.814843152,-0.802980734,-0.592991914,-0.676309933,0.062581405,-0.148683723,-0.364539485,1
-0.798775822,-0.793529626,-0.616576819,-0.68682986,0.172610556,-0.087345728,-0.313520795,1
-0.794185157,-0.781170483,-0.619946092,-0.70706049,0.186131613,-0.098787012,-0.332042431,1
-0.823259373,-0.805888768,-0.617250674,-0.688448311,0.112696148,-0.133004926,-0.364202728,1
-0.429227238,-0.416939295,-0.369272237,-0.455391463,-0.20411834,-0.17739287,-0.269405624,1
-0.351185922,-0.342784442,-0.318733154,-0.388225774,-0.211188985,-0.148154034,-0.232362351,1
-0.807957154,-0.781897492,-0.606469003,-0.679142221,0.148173417,-0.063403782,-0.278161307,1
-0.787299158,-0.754271174,-0.547169811,-0.599433542,0.095205607,-0.047830923,-0.255766964,1
-0.791124713,-0.772446383,-0.564690027,-0.621687234,0.145072257,-0.108427353,-0.322444856,1
-0.831675593,-0.81388586,-0.617924528,-0.720412705,0.16181852,-0.198898247,-0.407812763,1
-0.374904361,-0.363867684,-0.337601078,-0.415739429,-0.231408547,-0.152391546,-0.237413706,1
-0.319816373,-0.325336241,-0.301886792,-0.380942747,-0.191837747,-0.14010276,-0.238929113,1
-0.302218822,-0.315158124,-0.305929919,-0.382156585,-0.221981021,-0.097092007,-0.183027446,1
-0.286916603,-0.29916394,-0.278975741,-0.364353631,-0.197791974,-0.116160814,-0.212998821,1
-0.768171385,-0.749909124,-0.524932615,-0.577989075,0.184146871,-0.019439589,-0.228152888,1
-0.693190513,-0.678662305,-0.440026954,-0.460246814,0.091484215,0.095714815,-0.063647079,1
-0.801836266,-0.779716467,-0.607142857,-0.622091847,0.09235254,-0.110546109,-0.321602963,1
-0.313695486,-0.319520174,-0.299191375,-0.416144042,-0.183030453,-0.148577785,-0.248021552,1
-0.720734507,-0.669211196,-0.43328841,-0.427877807,0.08615022,0.051750622,-0.105910086,1
-0.233358837,-0.261359506,-0.251347709,-0.356665992,-0.191837747,-0.119338948,-0.219228826,1
-0.303749044,-0.307888041,-0.314690027,-0.415739429,-0.186503752,-0.155357805,-0.260144806,1
-0.28462127,-0.289712832,-0.293800539,-0.382561198,-0.198164113,-0.129191165,-0.224280182,1
-0.277735272,-0.279534715,-0.290431267,-0.39389035,-0.222477206,-0.145081837,-0.246337767,1
-0.3496557,-0.355870593,-0.336253369,-0.44082541,-0.213793959,-0.17643943,-0.278161307,1
-0.77276205,-0.7739004,-0.611859838,-0.572324499,-0.188488495,-0.171990042,-0.284728069,1
-0.724560061,-0.703380589,-0.602425876,-0.533077079,-0.219127954,-0.114465809,-0.204916653,1
-0.196633512,-0.232279171,-0.237196765,-0.354642929,-0.202505737,-0.149213412,-0.234551271,1
-0.265493497,-0.271537623,-0.254043127,-0.393081125,-0.19382249,-0.155887494,-0.258124263,1
-0.230298393,-0.241003272,-0.243261456,-0.355452155,-0.19828816,-0.122940834,-0.216871527,1
-0.182096404,-0.216284987,-0.245956873,-0.367185919,-0.204862619,-0.127072408,-0.228826402,1
-0.329762816,-0.362413668,-0.344339623,-0.438397734,-0.202877876,-0.175803803,-0.276477521,1
-0.296863045,-0.312977099,-0.299191375,-0.404005665,-0.21478633,-0.147306531,-0.257955885,1
-0.712318286,-0.707015631,-0.624663073,-0.537123205,-0.262792284,-0.131733672,-0.211483415,1
-0.770466718,-0.73827699,-0.656334232,-0.569896824,-0.249147181,-0.165104084,-0.249536959,1
-0.749043611,-0.710650672,-0.631401617,-0.535504754,-0.271103393,-0.162561576,-0.227479374,1
-0.774292272,-0.741912032,-0.625336927,-0.592150516,-0.237983006,-0.182901637,-0.271257788,1
-0.786534047,-0.741912032,-0.621293801,-0.567064536,-0.20895615,-0.177180995,-0.275298872,1
-0.69089518,-0.683751363,-0.611185984,-0.508395711,-0.27842213,-0.09401981,-0.163495538,1
-0.701606733,-0.680116321,-0.613207547,-0.507586486,-0.29045463,-0.103977965,-0.168378515,1
-0.729150727,-0.699745547,-0.597708895,-0.520129476,-0.230292129,-0.116478627,-0.212156929,1
-0.743687835,-0.69829153,-0.603773585,-0.520534089,-0.189356819,-0.117432067,-0.214514228,1
-0.744452946,-0.72519084,-0.615902965,-0.522152539,-0.236866588,-0.116160814,-0.204411517,1
-0.751338944,-0.731733915,-0.630727763,-0.535909367,-0.269738882,-0.134699931,-0.219565583,1
-0.758990054,-0.72955289,-0.628032345,-0.56301841,-0.250015506,-0.153133111,-0.239434248,1
-0.768936496,-0.754998182,-0.628706199,-0.576370625,-0.21478633,-0.15800625,-0.25963967,1
-0.763580719,-0.781170483,-0.648247978,-0.594578191,-0.213173727,-0.173685047,-0.288600775,1
-0.726855394,-0.699018539,-0.586927224,-0.522961764,-0.215902748,-0.143280894,-0.234551271,1
-0.728385616,-0.690294438,-0.628706199,-0.532267854,-0.272591949,-0.129297103,-0.199191783,1
-0.726855394,-0.715012723,-0.581536388,-0.500708072,-0.194690814,-0.126436782,-0.221922883,1
-0.732211171,-0.688113413,-0.569407008,-0.462269877,-0.237610866,-0.100058266,-0.171914464,1
-0.740627391,-0.68956743,-0.609838275,-0.489783532,-0.262668238,-0.090841676,-0.167705001,1
-0.749043611,-0.727371865,-0.642857143,-0.550070807,-0.266513676,-0.117961756,-0.204243139,1
-0.770466718,-0.749182116,-0.642183288,-0.577584463,-0.231904732,-0.14539965,-0.251052366,1
-0.773527161,-0.758633224,-0.648247978,-0.577989075,-0.238727284,-0.152391546,-0.253409665,1
-0.725325172,-0.686659397,-0.611859838,-0.520129476,-0.270235068,-0.142963081,-0.208284223,1
-0.726855394,-0.681570338,-0.57277628,-0.486142019,-0.225206227,-0.126966471,-0.208452601,1
-0.726855394,-0.684478372,-0.574123989,-0.474408254,-0.222849346,-0.116372689,-0.199191783,1
-0.736036725,-0.706288622,-0.610512129,-0.484928181,-0.240960119,-0.106096721,-0.184711231,1
-0.742157613,-0.726644856,-0.636118598,-0.497875784,-0.264528934,-0.108003602,-0.190099343,1
-0.758990054,-0.743366049,-0.644204852,-0.558567671,-0.244681511,-0.12410615,-0.224785317,1
-0.43075746,-0.404580153,-0.500673854,-0.518915638,-0.587297649,-0.49393506,-0.217376663,1
-0.77199694,-0.752090149,-0.657008086,-0.601456605,-0.229175712,-0.159277504,-0.263175619,1
-0.79648049,-0.77826245,-0.669137466,-0.607930407,-0.226694784,-0.180147254,-0.28573834,1
-0.16220352,-0.163213377,-0.325471698,-0.436374671,-0.58109533,-0.528576725,-0.214514228,1
-0.289977047,-0.288985823,-0.412398922,-0.486951244,-0.606896979,-0.540018009,-0.267385082,1
-0.557765876,-0.531079607,-0.599730458,-0.574752175,-0.627116542,-0.513639494,-0.193635292,1
-0.581484315,-0.572519084,-0.628706199,-0.602670443,-0.606400794,-0.515864188,-0.28001347,1
-0.236419281,-0.249727372,-0.385444744,-0.478049767,-0.590646902,-0.523173897,-0.23808722,1
-0.803366488,-0.78698655,-0.657681941,-0.641917864,-0.184767103,-0.206737645,-0.323623506,1
-0.321346595,-0.311523083,-0.425202156,-0.481286668,-0.577746077,-0.469887176,0.205926924,1
-0.785768936,-0.781170483,-0.657008086,-0.63503945,-0.198040067,-0.21521267,-0.338440815,1
-0.779648049,-0.736095965,-0.642183288,-0.547643132,-0.245425789,-0.160230944,-0.264017511,1
-0.774292272,-0.724463831,-0.621967655,-0.53955088,-0.24195249,-0.15027279,-0.241286412,1
-0.769701607,-0.737549982,-0.65902965,-0.540764718,-0.239595609,-0.117432067,-0.203232867,1
-0.726090283,-0.67648128,-0.567385445,-0.451749949,-0.230912361,-0.124635839,-0.200202054,1
-0.728385616,-0.678662305,-0.561320755,-0.479263605,-0.211561124,-0.124847714,-0.204411517,1
-0.735271614,-0.699018539,-0.610512129,-0.544001618,-0.236742542,-0.131945548,-0.216029635,1
-0.269319051,-0.259178481,-0.404312668,-0.482905118,-0.587421696,-0.496477568,-0.090924398,1
-0.299158378,-0.306434024,-0.420485175,-0.501112685,-0.604043912,-0.509719794,-0.139249032,1
-0.282325937,-0.291166848,-0.413746631,-0.491806595,-0.589282392,-0.498596324,-0.214345849,1
-0.158377965,-0.178480553,-0.327493261,-0.450536112,-0.577497984,-0.486837227,-0.102542516,1
-0.399387911,-0.391494002,-0.494609164,-0.526198665,-0.557526515,-0.439483023,0.037043273,1
-0.742922724,-0.727371865,-0.601078167,-0.542787781,-0.212057309,-0.149107474,-0.247684795,1
-0.78882938,-0.780443475,-0.654312668,-0.634230225,-0.225206227,-0.211610784,-0.318740529,1
-0.768171385,-0.747728099,-0.65296496,-0.612381145,-0.238107052,-0.189257906,-0.280518606,1
-0.785003826,-0.760087241,-0.680592992,-0.588509003,-0.226570737,-0.175062238,-0.270584273,1
-0.749043611,-0.730279898,-0.659703504,-0.538337042,-0.237238727,-0.130038667,-0.221586126,1
-0.728385616,-0.664122137,-0.555256065,-0.427068582,-0.241580351,-0.091159489,-0.165852837,1
-0.737566947,-0.68956743,-0.549865229,-0.471980579,-0.200396948,-0.122834896,-0.211820172,1
-0.378729916,-0.369683751,-0.478436658,-0.521747926,-0.563108603,-0.474442502,-0.214009092,1
-0.258607498,-0.285350782,-0.396226415,-0.479263605,-0.582087701,-0.490968801,-0.191446371,1
-0.289977047,-0.27735369,-0.422506739,-0.499089622,-0.603547727,-0.516393877,-0.194813942,1
-0.418515685,-0.429298437,-0.522237197,-0.55371232,-0.607145072,-0.520419514,-0.167031487,1
-0.468247896,-0.453289713,-0.567385445,-0.563827635,-0.598709918,-0.502833837,-0.133524162,1
-0.319816373,-0.336968375,-0.433962264,-0.508800324,-0.584072443,-0.484824408,-0.058764102,1
-0.769701607,-0.779716467,-0.653638814,-0.648796278,-0.193326304,-0.226442078,-0.342145142,1
-0.431522571,-0.432933479,-0.537735849,-0.535100142,-0.613347392,-0.537475502,-0.279676713,1
-0.472073451,-0.477280989,-0.563342318,-0.564232248,-0.604416052,-0.522326394,-0.155918505,1
-0.48814078,-0.482370047,-0.573450135,-0.559781509,-0.614215717,-0.520419514,-0.245664253,1
-0.441469013,-0.454016721,-0.52425876,-0.571515274,-0.481362029,-0.495841941,-0.218218555,1
-0.377964805,-0.401672119,-0.509433962,-0.571919887,-0.553184891,-0.504952593,-0.00791379,1
-0.342769702,-0.339876409,-0.435309973,-0.485332794,-0.507039633,-0.475713756,-0.218218555,1
-0.375669472,-0.371864776,-0.473719677,-0.501517297,-0.552688706,-0.472853435,-0.219060448,1
-0.277735272,-0.28171574,-0.363207547,-0.428687032,-0.57625752,-0.475078129,0.206600438,1
-0.459066565,-0.435841512,-0.497978437,-0.529030953,-0.575265149,-0.527941099,-0.12813605,1
-0.521805662,-0.533260632,-0.580862534,-0.569492211,-0.567078087,-0.514381058,-0.076612224,1
-0.543228768,-0.538349691,-0.623315364,-0.635848675,-0.549711592,-0.545738651,-0.362182186,1
-0.488905891,-0.495456198,-0.634097035,-0.645559377,-0.624635614,-0.604322263,-0.218892069,1
-0.336648814,-0.3391494,-0.455525606,-0.510823387,-0.603175588,-0.526140156,0.310153224,1
-0.45524101,-0.469283897,-0.547169811,-0.560995347,-0.574272778,-0.502833837,-0.034517596,1
-0.538638103,-0.531806616,-0.644204852,-0.638680963,-0.63406314,-0.538958631,0.141269574,1
-0.442234124,-0.439476554,-0.527628032,-0.56301841,-0.623147057,-0.557179935,0.139249032,1
-0.539403213,-0.563067975,-0.648247978,-0.65850698,-0.627736774,-0.580062503,-0.282202391,1
-0.514154552,-0.517993457,-0.615229111,-0.634230225,-0.635799789,-0.596376927,-0.297188079,1
-0.399387911,-0.418393312,-0.53032345,-0.573133724,-0.646343733,-0.573070608,-0.044957063,1
-0.421576129,-0.434387495,-0.547843666,-0.586081327,-0.654406748,-0.581439695,0.04192625,1
-0.521805662,-0.50781534,-0.605795148,-0.618045721,-0.658624325,-0.578579374,0.025256777,1
-0.518745218,-0.518720465,-0.624663073,-0.628161036,-0.663214042,-0.588113777,0.00791379,1
-0.548584545,-0.558705925,-0.622641509,-0.624519523,-0.638776903,-0.565019334,-0.111298198,1
-0.474368783,-0.492548164,-0.611185984,-0.608739632,-0.66569497,-0.601991631,-0.195992591,1
-0.246365723,-0.255543439,-0.241239892,-0.261986648,-0.141102772,-0.190635097,-0.159959589,1
-0.323641928,-0.288985823,-0.315363881,-0.399554926,-0.143087515,-0.261719371,-0.221417747,1
-0.23565417,-0.23300618,-0.235849057,-0.263200486,-0.224958134,-0.247311828,-0.157097154,1
-0.377199694,-0.354416576,-0.309299191,-0.40481489,-0.14842151,-0.271359712,-0.23690857,1
-0.29303749,-0.276626681,-0.28638814,-0.300020231,-0.11641754,-0.208750463,-0.167199865,1
-0.174445295,-0.139949109,-0.147574124,-0.172567267,-0.162314706,-0.126966471,-0.008250547,1
-0.230298393,-0.183569611,-0.176549865,-0.182682581,-0.165167773,-0.154510302,-0.052365718,1
-0.241775057,-0.156670302,-0.165768194,-0.196439409,-0.184643057,-0.174850363,-0.051355447,1
-0.172915073,-0.149400218,-0.143530997,-0.153550475,-0.185015196,-0.187245087,-0.088061963,1
-0.290742158,-0.270810614,-0.242587601,-0.238519118,-0.197791974,-0.185232269,-0.123253073,1
-0.237949503,-0.20610687,-0.242587601,-0.255917459,-0.135644731,-0.188940092,-0.133019027,1
-0.217291507,-0.191566703,-0.171832884,-0.211814687,-0.153011226,-0.181948196,-0.077454117,1
-0.161438409,-0.136314068,-0.144878706,-0.175399555,-0.164671587,-0.101965146,-0.026940562,1
-0.285386381,-0.239549255,-0.228436658,-0.209387012,-0.218011536,-0.222522379,-0.113150362,1
-0.252486611,-0.255543439,-0.229784367,-0.251466721,-0.169137257,-0.141903703,-0.062300051,1
-0.217291507,-0.236641221,-0.225067385,-0.311753996,-0.086274267,-0.164150644,-0.16669473,1
-0.267788829,-0.243911305,-0.331536388,-0.387821161,-0.203125969,-0.298903544,-0.181175282,1
-0.296097934,-0.273718648,-0.229110512,-0.255917459,-0.12261986,-0.211928598,-0.173598249,1
-0.254781943,-0.203925845,-0.18328841,-0.139389035,-0.164051355,-0.127708035,-0.063141943,1
-0.281560826,-0.254089422,-0.266846361,-0.247015982,-0.2072195,-0.243180253,-0.167199865,1
-0.321346595,-0.296982915,-0.336253369,-0.319037022,-0.531848911,-0.278457545,0.067688163,1
-0.267023718,-0.249727372,-0.362533693,-0.375278171,-0.570923525,-0.340960856,0.037548409,1
-0.241775057,-0.212649945,-0.316037736,-0.335626138,-0.542268809,-0.302399491,0.084357636,1
-0.152257077,-0.122500909,-0.192722372,-0.230022254,-0.482478447,-0.254091848,0.118033339,1
-0.198163734,-0.16612141,-0.226415094,-0.247420595,-0.485083421,-0.251549341,0.110624684,1
-0.241009946,-0.204652854,-0.282345013,-0.294355654,-0.511505303,-0.264367816,0.108772521,1
-0.23565417,-0.214830971,-0.295822102,-0.293951042,-0.501953731,-0.261825309,0.119380367,1
-0.230298393,-0.211195929,-0.299865229,-0.322273923,-0.546610432,-0.296466974,0.104057922,1
-0.239479725,-0.200290803,-0.272237197,-0.300020231,-0.525522545,-0.289792892,0.088061963,1
-0.234889059,-0.191566703,-0.323450135,-0.336030751,-0.557030329,-0.340219291,0.032160296,1
-0.222647284,-0.180661578,-0.247304582,-0.304066356,-0.551076102,-0.362678108,-0.006735141,1
-0.264728386,-0.244638313,-0.303908356,-0.324701598,-0.528251566,-0.246358388,0.163327159,1
-0.236419281,-0.203198837,-0.305256065,-0.338053813,-0.551448242,-0.310132952,0.152382556,1
-0.273909717,-0.240276263,-0.305929919,-0.30932632,-0.512373628,-0.309497325,0.048661391,1
-0.257842387,-0.216284987,-0.295148248,-0.293951042,-0.508404143,-0.26563907,0.114160633,1
-0.230298393,-0.19738277,-0.274932615,-0.268460449,-0.477516591,-0.233116161,0.155413369,1
-0.192807957,-0.14867321,-0.232479784,-0.263605098,-0.511505303,-0.304306372,0.10085873,1
-0.213465953,-0.175572519,-0.281671159,-0.317418572,-0.542268809,-0.376873775,-0.039400572,1
-0.255547054,-0.209741912,-0.330188679,-0.342504552,-0.551820381,-0.37613221,-0.043273278,1
-0.247130834,-0.209741912,-0.277628032,-0.286263403,-0.492898344,-0.247417766,0.125105237,1
-0.245600612,-0.195201745,-0.256738544,-0.272101962,-0.483222725,-0.249748398,0.086378178,1
-0.239479725,-0.20610687,-0.264150943,-0.270888125,-0.495131179,-0.324434557,-0.002694056,1
-0.199693956,-0.161032352,-0.235175202,-0.277766539,-0.506543447,-0.333439271,0.004882977,1
-0.197398623,-0.135587059,-0.19541779,-0.242565244,-0.480369658,-0.265850945,0.055733288,1
-0.239479725,-0.190112686,-0.246630728,-0.254703621,-0.488804813,-0.255363102,0.105741707,1
-0.710022953,-0.68520538,-0.613881402,-0.514869512,-0.355330894,-0.180359129,-0.210304765,1
-0.722264728,-0.686659397,-0.607142857,-0.522557152,-0.344166718,-0.20843265,-0.255430207,1
-0.721499617,-0.700472555,-0.613207547,-0.532267854,-0.317248651,-0.187139149,-0.228489645,1
-0.717674063,-0.692475463,-0.628032345,-0.520534089,-0.37815543,-0.189363843,-0.206937195,1
-0.719204285,-0.699745547,-0.632075472,-0.514869512,-0.372573342,-0.212458287,-0.243980468,1
-0.713083397,-0.701199564,-0.596361186,-0.524984827,-0.315884141,-0.169765348,-0.212493686,1
-0.422341239,-0.407488186,-0.496630728,-0.391867287,-0.412020096,-0.304200434,-0.105236572,1
-0.385615914,-0.369683751,-0.483153639,-0.423427069,-0.540035973,-0.324434557,-0.043441657,1
-0.354246366,-0.336241367,-0.435309973,-0.391058062,-0.544377597,-0.324010806,0.011618118,1
-0.364192808,-0.323882225,-0.399595687,-0.367185919,-0.524158035,-0.294666031,0.067183027,1
-0.338944147,-0.295528899,-0.385444744,-0.389844224,-0.546982571,-0.336193654,0.008924061,1
-0.312165264,-0.283169756,-0.367250674,-0.375278171,-0.556782237,-0.289475078,0.145984172,1
-0.348890589,-0.307161032,-0.366576819,-0.370827433,-0.53122868,-0.333227396,-0.058427345,1
-0.317521041,-0.285350782,-0.35309973,-0.363949019,-0.537927185,-0.25737592,0.180333389,1
